Diversification,Speciation,Extincion,rateBAMM,rate
0.122024714110936,0.150011736052113,0.027987021941177,56.8024120967016,8.22210513296848
0.179981115667909,0.207968137609085,0.027987021941177,80.2334129077758,11.7144279477033
0.136248654575281,0.164235676516457,0.027987021941177,67.1058557353477,17.2676348310411
0.143716320645579,0.171703342586755,0.027987021941177,71.4454669750572,20.5058689114649
0.174458298124378,0.202445320065555,0.027987021941177,69.089602978448,14.5449550073592
0.203407129704634,0.231394151645811,0.027987021941177,1.49475943549139,14.5327667388492
0.203407129704634,0.231394151645811,0.027987021941177,1.89543174248698,7.77911169493481
0.153233870091818,0.181220892032995,0.027987021941177,76.2702190633089,9.05908827807937
0.160715160077442,0.188702182018618,0.027987021941177,79.4667529156052,8.30153921183467
0.173780045297582,0.201767067238758,0.027987021941177,83.8341519174207,11.6312509808603
0.185598830063422,0.213585852004599,0.027987021941177,86.8681715220145,9.33126402384121
0.188627566922311,0.216614588863488,0.027987021941177,87.4817155113706,9.31217269227462
0.189840674937238,0.217827696878414,0.027987021941177,87.7067488056778,9.15230960429234
0.192043837210766,0.220030859151942,0.027987021941177,88.0950834123347,24.1833782658625
0.202659293633545,0.230646315574721,0.027987021941177,89.5264826376612,22.096540122392
0.202659293633545,0.230646315574721,0.027987021941177,42.4782202466431,7.48073815681417
0.19492008045424,0.222907102395416,0.027987021941177,88.5470460508433,7.72057758470064
0.205136461630844,0.233123483572021,0.027987021941177,51.472795793171,14.8257635901719
0.199398813423112,0.227385835364288,0.027987021941177,89.1940254976144,11.5203937973032
0.205751902987931,0.233738924929107,0.027987021941177,89.8958403533004,10.8899575374864
0.200917325253027,0.228904347194204,0.027987021941177,57.0357088861822,13.2673181860485
0.206525180354919,0.234512202296096,0.027987021941177,0.970558561690155,10.3771747199475
0.204395327286549,0.232382349227725,0.027987021941177,0.528491529850132,33.1314206588153
0.208969654042764,0.23695667598394,0.027987021941177,0.585225927827015,19.800221529933
0.207223195024821,0.235210216965997,0.027987021941177,0.563721121632007,20.5253568985886
0.209253074742723,0.2372400966839,0.027987021941177,0.588715793413135,66.3646038488662
0.209253074742723,0.2372400966839,0.027987021941177,0.137299791041077,39.937251044379
0.191409051392833,0.21939607333401,0.027987021941177,87.980623534589,8.04599465657033
0.196358797413282,0.224345819354459,0.027987021941177,88.7713405964728,23.9135036425001
0.199942378808658,0.227929400749835,0.027987021941177,89.2627383999101,12.4117912580465
0.206271694097379,0.234258716038555,0.027987021941177,13.3972849154004,14.5914558034891
0.204752803145833,0.23273982508701,0.027987021941177,89.8079294384827,9.65771394739688
0.209540201205847,0.237527223147024,0.027987021941177,90.2596039112873,12.3454729872791
0.208696864758087,0.236683886699264,0.027987021941177,90.1898186451069,12.3196557195308
0.210115196116517,0.238102218057694,0.027987021941177,73.0485621822528,13.8532657884372
0.210115196116517,0.238102218057694,0.027987021941177,90.3071841777398,13.7746716100941
0.205108316871513,0.233095338812689,0.027987021941177,89.8246811738824,16.0595286183179
0.203024929822499,0.231011951763675,0.027987021941177,89.5738655573616,23.6272748616367
